Día, Mes, Año de H_Fecha;Hora de H_Fecha;Aut Nombre;Disp Nombre;Disp Ubicacion;Seccion Sentido;Disp Lat;Disp Lng;H_Cant_Veh
3/1/2023;16;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;4869
3/1/2023;17;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;5345
3/1/2023;18;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;4894
3/1/2023;19;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;3734
3/1/2023;20;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;3521
3/1/2023;21;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;2789
3/1/2023;22;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;1869
3/1/2023;23;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;1545
4/1/2023;0;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;1291
4/1/2023;1;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;834
4/1/2023;2;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;569
4/1/2023;3;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;502
4/1/2023;4;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;861
4/1/2023;5;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;2128
4/1/2023;6;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;4314
4/1/2023;7;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;6730
4/1/2023;8;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;7401
4/1/2023;9;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;7817
4/1/2023;10;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;6356
4/1/2023;11;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;4774
4/1/2023;12;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;5785
4/1/2023;13;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;5466
4/1/2023;14;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;4973
4/1/2023;15;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;4775
4/1/2023;16;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;4851
4/1/2023;17;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;5347
4/1/2023;18;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;5012
4/1/2023;19;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;4128
4/1/2023;20;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;3837
4/1/2023;21;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;3219
4/1/2023;22;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;2123
4/1/2023;23;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;1739
5/1/2023;0;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;1505
5/1/2023;1;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;986
5/1/2023;2;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;565
5/1/2023;3;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;460
5/1/2023;4;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;810
5/1/2023;5;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;2101
5/1/2023;6;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;4303
5/1/2023;7;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;6746
5/1/2023;8;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;7550
5/1/2023;9;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;7564
5/1/2023;10;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;6721
5/1/2023;11;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;5879
5/1/2023;12;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;5559
5/1/2023;13;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;5596
5/1/2023;14;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;5131
5/1/2023;15;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;4758
5/1/2023;16;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;5208
5/1/2023;17;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;5610
5/1/2023;18;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;5201
5/1/2023;19;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;4301
5/1/2023;20;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;3986
5/1/2023;21;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;3179
5/1/2023;22;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;2230
5/1/2023;23;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;1727
6/1/2023;0;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;1704
6/1/2023;1;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;1215
6/1/2023;2;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;769
6/1/2023;3;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;597
6/1/2023;4;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;923
6/1/2023;5;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;2163
6/1/2023;6;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;3979
6/1/2023;7;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;5697
6/1/2023;8;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;6847
6/1/2023;9;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;6866
6/1/2023;10;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;6014
6/1/2023;11;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;5482
6/1/2023;12;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;5207
6/1/2023;13;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;5257
6/1/2023;14;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;5204
6/1/2023;15;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;4718
6/1/2023;16;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;4951
6/1/2023;17;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;5372
6/1/2023;18;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;4890
6/1/2023;19;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;4172
6/1/2023;20;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;4359
6/1/2023;21;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;3323
6/1/2023;22;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;2514
6/1/2023;23;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;1931
7/1/2023;0;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;1866
7/1/2023;1;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;1893
7/1/2023;2;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;1215
7/1/2023;3;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;870
7/1/2023;4;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;1100
7/1/2023;5;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;1783
7/1/2023;6;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;2272
7/1/2023;7;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;2567
7/1/2023;8;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;3144
7/1/2023;9;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;3424
7/1/2023;10;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;3409
7/1/2023;11;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;3392
7/1/2023;12;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;3561
7/1/2023;13;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;3320
7/1/2023;14;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;2855
7/1/2023;15;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;2968
7/1/2023;16;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;3164
7/1/2023;17;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;3467
7/1/2023;18;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;3917
7/1/2023;19;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;4687
7/1/2023;20;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;5091
7/1/2023;21;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;4746
7/1/2023;22;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;3344
7/1/2023;23;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;2529
8/1/2023;0;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;2487
8/1/2023;1;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;2406
8/1/2023;2;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;1675
8/1/2023;3;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;1077
8/1/2023;4;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;1032
8/1/2023;5;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;1578
8/1/2023;6;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;1702
8/1/2023;7;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;1538
8/1/2023;8;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;1683
8/1/2023;9;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;1954
8/1/2023;10;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;2280
8/1/2023;11;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;2623
8/1/2023;12;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;2913
8/1/2023;13;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;2805
8/1/2023;14;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;2544
8/1/2023;15;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;2939
8/1/2023;16;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;3535
8/1/2023;17;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;4108
8/1/2023;18;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;4811
8/1/2023;19;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;5563
8/1/2023;20;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;5261
8/1/2023;21;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;4827
8/1/2023;22;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;4039
8/1/2023;23;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;3402
9/1/2023;0;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;2479
9/1/2023;1;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;1082
9/1/2023;2;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;682
9/1/2023;3;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;712
9/1/2023;4;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;1023
9/1/2023;5;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;2376
9/1/2023;6;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;4428
9/1/2023;7;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;6578
9/1/2023;8;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;7414
9/1/2023;9;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;7563
9/1/2023;10;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;6730
9/1/2023;11;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;5815
9/1/2023;12;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;5470
9/1/2023;13;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;5318
9/1/2023;14;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;5084
9/1/2023;15;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;4915
9/1/2023;16;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;5013
9/1/2023;17;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;5482
9/1/2023;18;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;4962
9/1/2023;19;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;3667
9/1/2023;20;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;3259
9/1/2023;21;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;2713
9/1/2023;22;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;1932
9/1/2023;23;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;1519
10/1/2023;0;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;1205
10/1/2023;1;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;751
10/1/2023;2;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;543
10/1/2023;3;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;510
10/1/2023;4;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;800
10/1/2023;5;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;2086
10/1/2023;6;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;4383
10/1/2023;7;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;6884
10/1/2023;8;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;7796
10/1/2023;9;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;7627
10/1/2023;10;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;6704
10/1/2023;11;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;6270
10/1/2023;12;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;5701
10/1/2023;13;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;5653
10/1/2023;14;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;5168
10/1/2023;15;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;4833
10/1/2023;16;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;4991
10/1/2023;17;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;5585
10/1/2023;18;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;5421
10/1/2023;19;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;4207
10/1/2023;20;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;3946
10/1/2023;21;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;3031
10/1/2023;22;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;2047
10/1/2023;23;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;1626
11/1/2023;0;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;1430
11/1/2023;1;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;835
11/1/2023;2;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;557
11/1/2023;3;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;465
11/1/2023;4;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;753
11/1/2023;5;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;1999
11/1/2023;6;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;4338
11/1/2023;7;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;6840
11/1/2023;8;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;7171
11/1/2023;9;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;7528
11/1/2023;10;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;6808
11/1/2023;11;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;5675
11/1/2023;12;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;5837
11/1/2023;13;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;6042
11/1/2023;14;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;5304
11/1/2023;15;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;5137
11/1/2023;16;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;5269
11/1/2023;17;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;5759
11/1/2023;18;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;5256
11/1/2023;19;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;4322
11/1/2023;20;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;3891
11/1/2023;21;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;3102
11/1/2023;22;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;2124
11/1/2023;23;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;1643
12/1/2023;0;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;1604
12/1/2023;1;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;1026
12/1/2023;2;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;557
12/1/2023;3;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;536
12/1/2023;4;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;786
12/1/2023;5;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;2022
12/1/2023;6;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;4462
12/1/2023;7;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;6725
12/1/2023;8;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;7889
12/1/2023;9;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;7272
12/1/2023;10;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;6877
12/1/2023;11;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;6258
12/1/2023;12;AU 4  Lugones;RD165 Dorrego;4,74;A;-34,56336;-58,41529;5930
